Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00,14.5285613119244,14.6674874551468,14.4484105645817,14.5232172012329,4260864,0,0
2010-01-05 00:00:00,14.517875906182,15.2018239386608,14.4323821292964,15.0361804962158,5543449,0,0
2010-01-06 00:00:00,14.7743556196546,15.2873171714068,14.7636684886856,14.8651924133301,6193308,0,0
2010-01-07 00:00:00,14.7850438199184,14.8010739718796,14.2507090588867,14.2987995147705,7470860,0,0
2010-01-08 00:00:00,14.298803031843,14.4430733436773,14.0156054297079,14.3896398544312,4851722,0,0
2010-01-11 00:00:00,14.5552789465327,14.5552789465327,14.08506481974,14.2186479568481,4712949,0,0
2010-01-12 00:00:00,14.0423181137272,14.7048929962692,14.0423181137272,14.2560520172119,8576873,0,0
2010-01-13 00:00:00,14.2934617285675,14.4377320687601,14.0957578886258,14.2239980697632,3926993,0,0
2010-01-14 00:00:00,14.202613902256,14.2133010304607,13.9407907199203,14.0155973434448,3486473,0,0
2010-01-15 00:00:00,13.9942327935768,14.1919377090256,13.7324094296377,13.9354562759399,5188270,0,0
2010-01-19 00:00:00,13.9568242826129,14.4216954118478,13.8499584225677,14.4056663513184,4885987,0,0
2010-01-20 00:00:00,14.2239958108485,14.314832636866,13.8659915285138,14.0423221588135,3811349,0,0
2010-01-21 00:00:00,14.1010978638006,14.1491883305731,13.0591453895206,13.0644884109497,8063325,0,0
2010-01-22 00:00:00,13.1125799583835,13.3690602863675,12.7171723313649,13.0538034439087,9198784,0,0
2010-01-25 00:00:00,13.4011164607619,13.5827900612427,13.0644854521991,13.0912027359009,5236669,0,0
2010-01-26 00:00:00,12.9522753216555,13.3049364778734,12.9309021497369,13.0751724243164,4677613,0,0
2010-01-27 00:00:00,13.005709571831,13.0110525923031,12.3591637164835,12.7599153518677,8151986,0,0
2010-01-28 00:00:00,12.8400691644291,12.8400691644291,12.0920002859608,12.3271074295044,7227792,0,0
2010-01-29 00:00:00,12.4339741713459,12.5729003730426,12.1935229194146,12.2416133880615,4519886,0,0
2010-02-01 00:00:00,12.4179421173196,12.7866323800231,12.2897019784965,12.7706022262573,5945100,0,0
2010-02-02 00:00:00,12.7919733193271,12.995020064493,12.6370159322277,12.8347196578979,6866509,0,0
2010-02-03 00:00:00,12.1240569366014,12.4179416221853,11.8194862098018,12.1133708953857,16342734,0,0
2010-02-04 00:00:00,12.1668039775654,12.1668039775654,11.6752155412302,11.8355159759522,10457812,0,0
2010-02-05 00:00:00,11.8355163629284,12.1454301103358,11.5736919835977,12.1133708953857,12659237,0,0
2010-02-08 00:00:00,12.0759682697898,12.316418398046,11.824831008394,12.0278778076172,7994473,0,0
2010-02-09 00:00:00,12.2148936582039,12.4500007502483,12.0225340046332,12.2469539642334,7232611,0,0
2010-02-10 00:00:00,12.2416098563383,12.295043331207,11.7820817542066,11.9744424819946,6389261,0,0
2010-02-11 00:00:00,11.9182741050364,12.1215476317089,11.859431969622,11.9664182662964,7353074,0.023347,0
2010-02-12 00:00:00,11.8701334476335,12.0894561853215,11.5973186383403,12.073408126831,7121142,0,0
2010-02-16 00:00:00,12.1803906847489,12.9185956841934,12.1803906847489,12.8918485641479,10960866,0,0
2010-02-17 00:00:00,12.8651040435974,13.0897757267135,12.597638274422,12.6832275390625,6404145,0,0
2010-02-18 00:00:00,12.6029826514298,13.0790718741482,12.5762366305579,12.9613876342773,5073696,0,0
2010-02-19 00:00:00,12.8544035997835,13.1539643297147,12.7581152858584,12.9720878601074,4881490,0,0
2010-02-22 00:00:00,12.9774345233244,13.0737217193832,12.4745982321778,12.8330020904541,5761782,0,0
2010-02-23 00:00:00,12.8490503478888,13.3090914874321,12.7688111986194,12.8437013626099,7499343,0,0
2010-02-24 00:00:00,12.8437086207403,13.0041881024892,12.7153252538455,12.7848653793335,4278317,0,0
2010-02-25 00:00:00,12.6725270632865,12.8544046401356,12.45855447172,12.7795133590698,5584995,0,0
2010-02-26 00:00:00,12.7795143976007,12.8223095749049,12.3676172346143,12.3943643569946,7168363,0,0
2010-03-01 00:00:00,12.517399476965,12.9506937086699,12.4639052289539,12.934645652771,6373949,0,0
2010-03-02 00:00:00,13.0416314952243,13.4588776560406,12.5762411684409,13.3893375396728,9235833,0,0
2010-03-03 00:00:00,13.4321319406912,13.694248727078,13.3251456310463,13.4802761077881,6673447,0,0
2010-03-04 00:00:00,13.54981737877,13.6407556331218,13.1486181695502,13.3625907897949,4713805,0,0
2010-03-05 00:00:00,13.4749232938678,13.6514518707437,13.4107321766166,13.5605125427246,6443336,0,0
2010-03-08 00:00:00,13.56051218553,13.5979572760706,13.3518886017847,13.5070190429688,4725584,0,0
2010-03-09 00:00:00,13.4535275104775,13.608657970227,13.3304942511321,13.4214324951172,6242671,0,0
2010-03-10 00:00:00,13.4107356762797,13.6461053526666,13.3090983484564,13.4321327209473,5179168,0,0
2010-03-11 00:00:00,13.3732897981431,13.4909740832394,13.2609534082505,13.4802761077881,6316876,0,0
2010-03-12 00:00:00,13.6140103024162,13.753092742398,13.5070239782028,13.5551681518555,6579968,0,0
2010-03-15 00:00:00,13.4909712781258,13.5284174619853,13.2342046253749,13.3251428604126,5149186,0,0
2010-03-16 00:00:00,13.4321277035644,13.640751269319,13.3893336302145,13.5765590667725,8511341,0,0
2010-03-17 00:00:00,13.6300572867738,14.5982831168893,13.6300572867738,14.4538516998291,16744813,0,0
2010-03-18 00:00:00,14.3682622824742,14.4378034962803,13.9831122050739,14.1328926086426,7482210,0,0
2010-03-19 00:00:00,13.8119325637817,14.2987210216286,13.7691384783218,13.8119325637817,7377059,0,0
2010-03-22 00:00:00,13.8065865257105,13.993813147769,13.6675040794709,13.9349699020386,8632232,0,0
2010-03-23 00:00:00,13.9349664687794,14.0152067420414,13.8012341367053,13.9938097000122,9530085,0,0
2010-03-24 00:00:00,13.9617143081556,14.15963886901,13.8119328212103,14.0205564498901,9816412,0,0
2010-03-25 00:00:00,14.1756842933499,14.2184783716644,13.4856224060059,13.4856224060059,8415184,0,0
2010-03-26 00:00:00,13.5765626156496,13.7102960417385,13.3465419530932,13.3679389953613,9744027,0,0
2010-03-29 00:00:00,13.5016687409092,13.6300520520425,13.4053815306896,13.4535245895386,6969840,0,0
2010-03-30 00:00:00,13.501670090336,13.6514515453962,13.319793623676,13.5123691558838,4509393,0,0
2010-03-31 00:00:00,13.4321280579427,13.4374781366438,13.1218671941444,13.164662361145,5999710,0,0
2010-04-01 00:00:00,13.2823530207036,13.5284217787451,13.2823530207036,13.5016746520996,6695505,0,0
2010-04-05 00:00:00,13.5712125448214,13.6781988401431,13.4802743030502,13.6407537460327,6305633,0,0
2010-04-06 00:00:00,13.5444689938292,13.8707769264684,13.4802767678901,13.8600778579712,8428676,0,0
2010-04-07 00:00:00,13.934962493721,14.6196752909902,13.934962493721,14.4484968185425,15244752,0,0
2010-04-08 00:00:00,14.3361706087277,14.7052727158345,14.1649920282417,14.6678276062012,8415827,0,0
2010-04-09 00:00:00,14.6678253217168,14.8176068294445,14.4645517450062,14.6945724487305,5611765,0,0
2010-04-12 00:00:00,14.774807320103,14.774807320103,14.4110543653484,14.5180406570435,6496661,0,0
2010-04-13 00:00:00,14.4805968307341,14.6089801734928,14.3682604498635,14.5661849975586,6266442,0,0
2010-04-14 00:00:00,14.673169208524,15.05832027446,14.673169208524,15.0315742492676,5772704,0,0
2010-04-15 00:00:00,14.9406360155786,15.2294987687697,14.8817927936161,15.0315742492676,6081196,0,0
2010-04-16 00:00:00,14.9459884821576,15.2883444579699,14.6838716931272,14.8978443145752,8919309,0,0
2010-04-19 00:00:00,14.7908593258782,14.8871465771273,14.3950101593224,14.678524017334,6275865,0,0
2010-04-20 00:00:00,14.822958126484,15.0101836746509,14.566190255755,14.6678276062012,7939221,0,0
2010-04-21 00:00:00,14.6945719677199,15.2081065198636,14.6945719677199,15.0690240859985,8224585,0,0
2010-04-22 00:00:00,14.8924916017094,15.2027524807161,14.7480602276111,15.1760053634644,4462492,0,0
2010-04-23 00:00:00,15.1974104894913,15.4060341820013,15.0636781096285,15.3150959014893,4909652,0,0
2010-04-26 00:00:00,15.3364863092152,15.6467472189679,15.0422734528995,15.1974039077759,6312379,0,0
2010-04-27 00:00:00,15.1439121604514,15.1439121604514,14.3950080292624,14.4698982238769,6916194,0,0
2010-04-28 00:00:00,14.5340873540029,14.7962029794349,14.3682578525823,14.539436340332,6387976,0,0
2010-04-29 00:00:00,14.9727365297737,15.5879073081257,14.8604001318181,14.9780855178833,9150171,0,0
2010-04-30 00:00:00,15.1225128259819,15.2188000483891,14.2987186250389,14.3040676116943,7974664,0,0
2010-05-03 00:00:00,14.4164044563591,14.5126927817727,13.9028699983856,14.2505760192871,9672285,0,0
2010-05-04 00:00:00,14.0098580316269,14.0098580316269,13.2716529080652,13.3786392211914,11972222,0,0
2010-05-05 00:00:00,13.1593125597743,13.6140036699023,12.9988331516371,13.2449007034302,8515196,0,0
2010-05-06 00:00:00,13.1325687528425,13.4588766371435,10.9660967436389,12.4853019714356,16379569,0,0
2010-05-07 00:00:00,12.3569200367245,12.7313732515716,11.5170786212842,12.3890161514282,16172800,0,0
2010-05-10 00:00:00,13.3786363987956,13.6140060195145,12.9560402233428,13.2609510421753,8581798,0,0
2010-05-11 00:00:00,13.1004755795231,13.309098127216,12.8972009272556,12.9934892654419,6171785,0,0
2010-05-12 00:00:00,13.0897763937539,13.3518920961375,13.0148851005508,13.335844039917,6500623,0,0
2010-05-13 00:00:00,13.290143250052,13.3976697753515,13.0213296818716,13.0697164535522,6081946,0.116737,0
2010-05-14 00:00:00,12.8815529971633,12.9245638488934,12.6127403894826,12.7847805023193,9520448,0,0
2010-05-17 00:00:00,12.8600435923007,13.101976391268,12.3815561332339,12.6880035400391,9880231,0,0
2010-05-18 00:00:00,12.8869213627832,13.080466222152,12.2955316084229,12.3277883529663,6747224,0,0
2010-05-19 00:00:00,12.1826332004953,12.2794067603074,11.6772638260127,12.1073656082153,10854752,0,0
2010-05-20 00:00:00,11.6557558826799,11.9890851151932,11.4138231449791,11.698766708374,14961101,0,0
2010-05-21 00:00:00,11.3869454257108,12.2148911428861,11.3385586454517,11.9783353805542,10710731,0,0
2010-05-24 00:00:00,11.8976917589805,12.1127426500993,11.6880168107314,11.6933927536011,6707819,0,0
2010-05-25 00:00:00,11.2579138295192,11.9675810358148,11.1665173203302,11.9514532089233,10020183,0,0
2010-05-26 00:00:00,12.1396256600791,12.4998358581083,11.8600590118044,12.0105953216553,7941041,0,0
2010-05-27 00:00:00,12.3869311889679,12.7793991428114,12.2256430338826,12.774022102356,8047156,0,0
2010-05-28 00:00:00,12.7417649653738,12.8116577109888,12.3654270137911,12.4890813827515,6376947,0,0
2010-06-01 00:00:00,12.2686543457465,12.5535968994785,11.9514550352749,11.9568309783935,5953987,0,0
2010-06-02 00:00:00,12.0105932120354,12.3600503629701,11.9622064318651,12.3492984771728,6136770,0,0
2010-06-03 00:00:00,12.4138117926657,12.7310121551325,12.2794055480105,12.5750999450684,7698402,0,0
2010-06-04 00:00:00,12.225646577762,12.429944527546,11.7525338602198,11.790168762207,8524619,0,0
2010-06-07 00:00:00,11.833177745438,11.86005856166,11.3170553133043,11.3331842422485,11180377,0,0
2010-06-08 00:00:00,11.3815660284745,11.6772603671387,11.3116743997662,11.6342506408691,9399984,0,0
2010-06-09 00:00:00,11.7740348832902,12.1987595343221,11.6933902672542,11.757905960083,7852166,0,0
2010-06-10 00:00:00,12.0105963820047,12.3815595984977,12.0105963820047,12.3761825561523,6245026,0,0
2010-06-11 00:00:00,12.5213354977329,13.1019734249817,12.3761762904275,13.0643396377563,9896079,0,0
