Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00,14.8511541543464,14.9973862672074,14.6812667261197,14.7694368362427,454400,0,0
2010-01-05 00:00:00,14.7285743989915,14.8360979415407,14.5350316942673,14.6425552368164,282000,0,0
2010-01-06 00:00:00,14.7092153071832,14.7221176023232,14.5780365043322,14.6038427352905,402800,0,0
2010-01-07 00:00:00,14.6296558983199,14.7973923961441,14.5307344160307,14.6382579803467,346400,0,0
2010-01-08 00:00:00,14.5973942171452,14.6877152315813,14.4490128575951,14.6102981567383,455200,0,0
2010-01-11 00:00:00,14.6834148714974,14.7758851847465,14.4511636232423,14.5156784057617,501200,0,0
2010-01-12 00:00:00,14.4533145320209,14.5543869255009,14.4189078512263,14.4941740036011,223200,0,0
2010-01-13 00:00:00,14.5608375649315,14.6748122546273,14.4640670353692,14.6662101745606,202800,0,0
2010-01-14 00:00:00,14.6189027639943,14.713522373524,14.6016986020147,14.6769647598267,214800,0,0
2010-01-15 00:00:00,14.6318026414051,14.7070687867494,14.4167555743192,14.4210557937622,248400,0,0
2010-01-19 00:00:00,14.4124550818664,14.618901729657,14.4124550818664,14.5156784057617,375600,0,0
2010-01-20 00:00:00,14.3780541647872,14.4812758893822,14.2060157695559,14.371603012085,529200,0,0
2010-01-21 00:00:00,14.3436429203253,14.3608470844951,14.0963400332723,14.1135425567627,857600,0,0
2010-01-22 00:00:00,14.1457970433228,14.2275159859724,13.9931138092657,14.0705308914185,213200,0,0
2010-01-25 00:00:00,14.1371941836214,14.1371941836214,13.8855895008355,13.9651575088501,173600,0,0
2010-01-26 00:00:00,13.9221473016127,14.0834326093166,13.8146237631434,14.046875,224800,0,0
2010-01-27 00:00:00,13.9845146068482,14.1242955695386,13.9393549064121,14.1135425567627,218000,0,0
2010-01-28 00:00:00,14.0812841517688,14.2877291609453,14.01246914871,14.1608505249023,370000,0,0
2010-01-29 00:00:00,14.1608538519862,14.3931051571317,14.1113939285278,14.1113939285278,430000,0,0
2010-02-01 00:00:00,14.089888203432,14.2554754236854,13.9888174235609,14.2318201065063,492400,0,0
2010-02-02 00:00:00,13.7630137559058,14.1522484636727,13.5565687464487,14.126443862915,1429600,0,0
2010-02-03 00:00:00,13.5931260203238,13.8382795655069,13.5694707097641,13.7608633041382,1211200,0,0
2010-02-04 00:00:00,13.6791462359161,13.7200048898139,13.4727012156859,13.5114097595215,746400,0,0
2010-02-05 00:00:00,13.545813721362,13.608176740935,12.9737886146502,13.2210922241211,1112400,0,0
2010-02-08 00:00:00,13.2598067408271,13.5178634752546,13.0383084471106,13.1587343215942,595200,0,0
2010-02-09 00:00:00,13.2791606176394,13.3673299103842,13.1071230733007,13.1608848571777,719200,0,0
2010-02-10 00:00:00,13.1652006073947,13.1652006073947,12.9578748081852,13.0636978149414,648800,0.065,0
2010-02-11 00:00:00,13.0788178034396,13.1133721100021,12.9643559935814,13.068018913269,575200,0,0
2010-02-12 00:00:00,12.9686722371047,13.3509296240806,12.9686722371047,13.3444509506226,1386800,0,0
2010-02-16 00:00:00,13.3746870436348,13.3746870436348,13.2256717740192,13.2818222045898,517600,0,0
2010-02-17 00:00:00,13.2861403942766,13.4329963672202,13.2235104714955,13.4027614593506,806000,0,0
