Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00,20.6361041946817,20.7805141524862,20.4844749784629,20.708309173584,1425500,0,0
2010-01-05 00:00:00,20.6794322452633,20.7371959686279,20.5711254361042,20.7371959686279,1204500,0,0
2010-01-06 00:00:00,20.6866494542268,20.9177043093901,20.5927839357651,20.8960437774658,1833400,0,0
2010-01-07 00:00:00,20.8382790443306,20.9754669971257,20.7010897143399,20.8599395751953,1648400,0,0
2010-01-08 00:00:00,20.7877307091851,20.9321392614587,20.563895180789,20.8888168334961,1375400,0,0
2010-01-11 00:00:00,21.0476679842682,21.2498416228619,20.7805113882217,20.8815975189209,2301600,0,0
2010-01-12 00:00:00,20.7949527418642,20.8743783513931,20.6072217365699,20.8527164459229,1279900,0,0
2010-01-13 00:00:00,20.9104786286778,21.1848572358912,20.8527149288216,21.1415348052979,1198300,0,0
2010-01-14 00:00:00,21.083767584099,21.1559711639636,20.9321370365543,21.0982074737549,1439700,0,0
2010-01-15 00:00:00,21.0909944218443,21.1270976019495,20.4772555092061,20.4916954040527,2361800,0,0
2010-01-19 00:00:00,20.4700308917535,20.7083063253212,20.4555896225202,20.6433219909668,1575800,0,0
2010-01-20 00:00:00,20.455593844846,20.4772557531672,20.2173183620948,20.4411525726318,1295400,0,0
2010-01-21 00:00:00,20.5855590258377,20.946582506381,20.2967405168422,20.3617248535156,2566100,0,0
2010-01-22 00:00:00,20.2173068997957,20.4194804645837,19.8851660903525,19.9140472412109,2158800,0,0
2010-01-25 00:00:00,20.0007048443943,20.0945703596614,19.5746969532377,19.8057518005371,2386600,0,0
2010-01-26 00:00:00,19.6902261634296,19.7552105172782,19.4447300216006,19.459171295166,2258800,0,0
2010-01-27 00:00:00,19.401395226227,19.5602450027278,19.2208835531691,19.5241432189941,1682700,0,0
2010-01-28 00:00:00,19.5602525885412,19.5674732235272,19.1342447647356,19.4230632781982,2021600,0,0
2010-01-29 00:00:00,19.574690328181,19.6396746541394,19.2786512331236,19.343635559082,1844600,0,0
2010-02-01 00:00:00,19.3652991952371,19.5530315696002,19.1992287254066,19.495267868042,1131400,0,0
2010-02-02 00:00:00,19.4375034360079,19.6324564378887,19.3508571983291,19.509708404541,2238900,0,0
2010-02-03 00:00:00,19.4086238099219,19.5169319675704,19.2064515203281,19.3147583007813,2030200,0,0
2010-02-04 00:00:00,19.1631237472202,19.2353273292855,18.6865715669804,18.7154541015625,3138500,0,0
2010-02-05 00:00:00,18.6721344265946,18.9104098632061,18.1594803798273,18.5421657562256,3908000,0,0
2010-02-08 00:00:00,18.5421704033414,18.7443427170778,18.3472173489278,18.4988479614258,1832200,0,0
2010-02-09 00:00:00,18.6576899062884,18.8743034010309,18.5060593582126,18.6793518066406,1957500,0,0
2010-02-10 00:00:00,18.6288118184659,18.78044240273,18.455520705875,18.6937961578369,1842800,0,0
2010-02-11 00:00:00,18.59271196758,18.9753974087225,18.4122002009045,18.9320735931396,2677500,0,0
2010-02-12 00:00:00,19.0981357677503,19.0981357677503,18.4121908518052,18.7948760986328,5628400,0,0
2010-02-16 00:00:00,18.9609525717628,19.7046614064218,18.9248493988986,19.509708404541,4363500,0,0
2010-02-17 00:00:00,19.6685580968985,19.9284954309335,19.5674719679717,19.798526763916,2343500,0,0
2010-02-18 00:00:00,19.7985241772501,20.0079170422694,19.7407604858108,19.9501533508301,2154600,0,0
