Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00,26.2614921458423,26.2614921458423,25.8434163679016,26.0214862823486,1572200,0,0
2010-01-05 00:00:00,25.9285734585141,26.0447044372559,25.7969548051832,26.0447044372559,1443400,0,0
2010-01-06 00:00:00,25.858893127375,26.0137344289956,25.704048872346,25.8124389648438,1328300,0,0
2010-01-07 00:00:00,25.8279338066848,26.4163386622789,25.7505101721266,26.3853721618652,2010700,0,0
2010-01-08 00:00:00,26.2769660940843,26.3698744096625,26.0214756097649,26.2847099304199,1075400,0,0
2010-01-11 00:00:00,26.44730378455,26.44730378455,25.9827738669203,26.1376152038574,765000,0,0
2010-01-12 00:00:00,25.8898582071413,26.0524462904511,25.6730780339394,25.7427577972412,2621400,0,0
2010-01-13 00:00:00,25.7969620374239,26.1066506410409,25.6188921240374,25.8434162139893,2024900,0,0
2010-01-14 00:00:00,25.8743748948103,25.9285728944677,25.704048872346,25.8124389648438,1706000,0,0
2010-01-15 00:00:00,25.8047071090892,26.0911671613976,25.5801830084161,25.7272834777832,1696900,0,0
2010-01-19 00:00:00,25.657600909732,26.0137407149707,25.3866256130089,25.8976097106934,1912700,0,0
2010-01-20 00:00:00,25.6266353724513,26.1298786613675,25.5879250317831,26.07568359375,1668300,0,0
2010-01-21 00:00:00,26.1530939631809,26.4395568686777,25.7427591977511,25.8124389648438,1454900,0,0
2010-01-22 00:00:00,25.7195332374911,25.9595390237288,25.5646889846035,25.7504997253418,2397200,0,0
2010-01-25 00:00:00,25.9750291616712,25.9750291616712,25.6808253151669,25.8588981628418,1825100,0,0
2010-01-26 00:00:00,25.8588900446202,26.8034342762181,25.3014519743337,26.5014896392822,2805500,0,0
2010-01-27 00:00:00,27.1053760366689,28.166057024892,27.1053760366689,27.6473293304443,3966600,0,0
2010-01-28 00:00:00,27.6086191352923,28.3905781679847,27.3531286813383,27.5311985015869,3892300,0,0
2010-01-29 00:00:00,27.608626251913,27.9802507056257,27.3066815678594,27.4460411071777,2731500,0,0
2010-02-01 00:00:00,27.5931434505846,27.8563778261245,27.3376529129948,27.4382991790771,1801400,0,0
2010-02-02 00:00:00,27.4615263620812,27.7015321651409,27.0666733418722,27.5234622955322,2077300,0,0
2010-02-03 00:00:00,27.3918465910684,27.7402454461326,27.2911973766257,27.5234622955322,1267700,0,0
2010-02-04 00:00:00,27.3299095336272,27.3299095336272,26.5944014466821,26.6098861694336,1633000,0,0
2010-02-05 00:00:00,26.6253768051252,26.7879620000089,25.93632273341,26.4937610626221,2269100,0,0
2010-02-08 00:00:00,26.3776224195591,26.3776224195591,25.9208334148087,26.0524520874023,1965400,0,0
2010-02-09 00:00:00,26.3621290283859,26.5789121319556,26.0214740847879,26.3311595916748,2203000,0,0
2010-02-10 00:00:00,26.1918170629864,26.4240820559168,25.8047077569658,25.9905185699463,2310500,0,0
2010-02-11 00:00:00,25.9672783786973,26.4782622576427,25.7427543984344,26.3776130676269,1641000,0,0
2010-02-12 00:00:00,26.2769682148942,26.6098823223982,25.9053437828124,26.4550380706787,2102000,0,0
2010-02-16 00:00:00,26.5789193378456,26.7802148242255,26.3853647360381,26.7105350494385,1283300,0,0
2010-02-17 00:00:00,26.842144376471,27.0898969249914,26.6873030945819,26.9040832519531,932400,0,0
2010-02-18 00:00:00,26.9040950221413,27.1518447256407,26.7027994955765,27.1053905487061,1102800,0,0
2010-02-19 00:00:00,27.0589341458499,27.4537842372838,26.78021504441,27.3531379699707,1805400,0,0
2010-02-22 00:00:00,27.5207098482393,27.754530058852,26.9439505537552,27.1232128143311,1531200,0.235,0
2010-02-23 00:00:00,27.0218833425421,27.1933528445619,26.6867430016977,26.7335052490234,1262900,0,0
2010-02-24 00:00:00,26.8737996441439,27.0062996240793,26.6165983479638,26.9673271179199,1716200,0,0
2010-02-25 00:00:00,26.4139456423865,26.639973041529,26.1723328123648,26.6321773529053,2232100,0,0
2010-02-26 00:00:00,26.6088057549624,26.8426259532136,26.5230709885272,26.6555709838867,1158900,0,0
2010-03-01 00:00:00,26.632184342183,26.8893886169522,26.5230684582876,26.7490959167481,1378800,0,0
2010-03-02 00:00:00,26.7880654505414,26.7880654505414,26.6088032165439,26.7490959167481,1214600,0,0
2010-03-03 00:00:00,26.7802850483358,26.7880777694041,26.5308763495422,26.7257270812988,1500200,0,0
2010-03-04 00:00:00,26.6711603483543,26.9127732734833,26.3749865009344,26.8815994262695,1419200,0,0
2010-03-05 00:00:00,27.014091441379,27.5440853970932,27.014091441379,27.4973201751709,1392000,0,0
